query_id,channel,rank,title,price,originalPrice,discount,rating,reviewsCount,bestseller,starSeller,shop,delivery,shopPolicies,purchaseProtection,return_policy_text,paymentMethods,paymentMethods_count,number_of_images,first_image_url,alt_text_available,description_text,description_word_count,description_char_count,number_of_faq_items
List_10_flower-shaped_earrings_from_Etsy,SEO,4,Birth flower earrings - Floral earrings - Petal earrings - Everyday earrings - Gold dangle earrings - Hoop earrings with charm-LUNA EARRINGS,16.0,20.0,0.2,5 out of 5 stars,7,False,False,GoldSpoonJewelry,Ships from Georgia; Arrives by Dec 18-26,yes,yes,Returns accepted within 14 days if unworn and in original condition; earrings not returnable due to hygiene reasons.,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,5,https://i.etsystatic.com/18379553/r/il/bff15a/6312439605/il_794xN.6312439605_3y77.jpg,True,GoldSpoonJewelry designs these lightweight and minimalist earrings available in gold and silver. The charms represent the birth flowers for each month.,21,151,2
List_10_flower-shaped_earrings_from_Etsy,SEO,5,Sterling Silver Birth Flower Stud Earrings: Custom Birthday Gift,17.99,35.99,0.5001,4.5 out of 5 stars,94,True,True,DDJewelsUS,"Ships from North Carolina, Arrives by Dec 17-19",yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value within 14 days.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,8,https://i.etsystatic.com/38893987/r/il/16a69e/6351460090/il_794xN.6351460090_q28x.jpg,True,"These sterling silver birth flower stud earrings are a personalized birthday gift option. They can be customized to represent the birth month of the recipient with elegant design options for silver, gold, and rose gold.",35,219,8
List_10_handmade_clay_earrings_under__30_from_Etsy,SEO,1,"Handmade Reclaimed Wood Earrings: Turquoise Inlay, Surgical Steel",22.0,,0.0,5 out of 5 stars,584,True,True,JosiahEidmannStudios,Arrives Dec 18-24,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,7,https://i.etsystatic.com/11053651/r/il/ef4be2/6781828385/il_794xN.6781828385_bha8.jpg,True,These colorful little rectangles are Handmade from reclaimed wood and inlaid with real southwestern Turquoise inlays. They are available with delicate Surgical Steel or Sterling silver ear wires. A fun and cheerful everyday pair that wears great with any outfit or hair color. Hypoallergenic and nickel free for sensitive ears. Handmade by Josiah Eidmann in Wisconsin USA. Wood piece measures 1.9 cm long by .8 cm wide with a 3.1 cm total drop.,73,444,2
List_10_handmade_clay_earrings_under__30_from_Etsy,SEO,2,Miniature Macramé Plant Earrings - Clay Earrings - Succulent Earrings - Garden Earrings - Hanging Plant Earrings - Gift For Her,27.96,34.95,0.2,5 out of 5 stars,540,True,False,BlueCanyonDesign,Arrives soon! Get it by Dec 17-29,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,10,https://i.etsystatic.com/12346127/r/il/1d134c/4732649002/il_794xN.4732649002_663z.jpg,True,These tiny macramé potted plant earrings are so cute and perfect for any plant lover in your life! The plant in these earrings is an aloe plant. I loved designing and making these earrings and I hope you enjoy them as much as I do! Pick your favorite color macramé!,50,265,0
List_10_handmade_crochet_tote_bags_under__30_on_Et,SEO,1,"Personalized Crochet Tote Bag: Knitting Project Bag, Crafter Gift",7.99,15.98,0.5,5 out of 5 stars,12,False,True,HaloGifts4u,Arrives between Dec 19-24,yes,yes,Returns & exchanges not accepted. All sales are FINAL. But please contact me if you have problems with your order.,[],0,6,https://i.etsystatic.com/39068196/r/il/7dc66d/5627979535/il_794xN.5627979535_3uvq.jpg,True,Personalized tote bags designed for crafting and knitting enthusiasts. Available with or without a zipper.,15,106,0
List_10_handmade_crochet_tote_bags_under__30_on_Et,SEO,2,"It's A Good Day To Crochet Totebag, Crochet Lover Totebag, Funny Crochet Totebag, Funny Crafter Gift Totebag, Women Totebag, Women Gift",4.5,9.0,0.5,5 out of 5 stars,3,False,True,TexasTBag,Get it by Dec 18-26,yes,yes,Returns & exchanges not accepted unless product is defective or sent incorrectly.,"[""Credit Card"", ""PayPal"", ""Etsy Gift Card""]",3,10,https://i.etsystatic.com/49900612/r/il/9d7f67/7190048428/il_794xN.7190048428_3t5e.jpg,True,"Every tote bag comes with a zipper and an inner pocket. Made from 100% cotton — soft, sturdy, and perfect for everyday use!",23,123,0
List_10_handmade_crochet_tote_bags_under__30_on_Et,SEO,3,"Granny Square Bag, Crochet Bag, Boho Hippie Shoulder Bag, Colorful Market Tote Bag, Crochet Handmade Bag, Custom Granny Square Bag for Women",71.49,109.99,0.35,5 out of 5 stars,186,False,True,CrochetHarmonyy,Arrives Dec 17-26,yes,yes,Returns & exchanges accepted.,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,10,https://i.etsystatic.com/55246683/r/il/d5c96e/6957401136/il_794xN.6957401136_b5dq.jpg,True,"An artisan quality bag made from authentic granny square designs, perfect for a bohemian lifestyle. Made from 100% organic cotton with custom options available.",24,160,2
List_10_handmade_pillar_candles_under__35_on_Etsy,SEO,1,"Blue Pressed Flower Handmade Decorative Botanical Pillar Candles with Real Pressed Flowers. Candle w Dried Flowers, Custom Candles",14.0,,0.0,5 out of 5 stars,19,False,False,KyraHandcraftedGoods,Ships from Nevada,yes,yes,"Returns & exchanges accepted | Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.",[],0,6,https://i.etsystatic.com/31474792/r/il/55122d/7057697831/il_794xN.7057697831_9ral.jpg,True,"Each candle is meticulously handcrafted with dried flowers and comes with the option to choose from a range of fragrances. This candle is a unique creation, ensuring each is one-of-a-kind with slight imperfections that enhance its charm.",37,237,0
List_10_handmade_pillar_candles_under__35_on_Etsy,SEO,2,"Handmade Hourglass Soy Wax Candle Favors: Weddings, Events, Parties, Short Pillar Candles, Baptism Candles",7.99,9.99,0.2002,5 out of 5 stars,727,False,True,MysticCandleCo7,Arrives by Dec 23-27,yes,yes,Returns & exchanges not accepted,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,10,https://i.etsystatic.com/25368018/r/il/9bb79a/7492140622/il_794xN.7492140622_24so.jpg,True,"Unique and eye-catching, the Handmade Hourglass Soy Wax Candles are ideal gifts for housewarming, weddings, and birthdays. Novel and simple design enhances interior décor.",24,171,0
List_10_minimalist_design_tote_bags_under__20_on_E,SEO,1,Custom Logo Tote Bags Personalized Cotton Canvas Reusable Promotional Shopping Grocery Bags for Business Events,5.39,6.74,0.2003,5 out of 5 stars,275,False,True,PamusanNatural,Dec 19-30,yes,yes,Returns & exchanges accepted within 14 days,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,12,https://i.etsystatic.com/34778304/r/il/0cd0f2/6072155654/il_794xN.6072155654_p8jy.jpg,True,"Make your brand stand out with our 8 oz custom logo tote bags, made from durable cotton canvas for everyday use and business promotions.",24,136,0
List_10_minimalist_design_tote_bags_under__20_on_E,SEO,2,Bulk Custom Tote Bags with Your Logo – Reusable Cotton Canvas Promotional Bags – Eco Friendly Event or Business Swag,3.31,5.09,0.3497,5 out of 5 stars,132,True,True,craftgatedesign,Dec 18-29,yes,yes,Returns & exchanges not accepted but please contact me if you have problems with your order,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,6,https://i.etsystatic.com/31411722/r/il/8fc7b4/6796936018/il_794xN.6796936018_arjg.jpg,True,"Custom Logo Tote Bags - Bulk Order Available. Make your brand stand out with our eco-friendly, reusable 15x16 inch cotton canvas tote bags. Perfect for bulk orders, ideal for businesses, weddings, trade shows, and events. Features high-quality logo printing, durable materials, and multiple color options available.",46,315,2
List_10_minimalist_design_tote_bags_under__20_on_E,SEO,3,"Custom Canvas Tote Bag,Personalised LOGO tote bag,name tote bag,bridesmaid gift bag,embroidered with initials custom tote,Personalized Gift",0.09,0.26,0.6538,5 out of 5 stars,1.5k,False,True,peaspinkmemory,Free shipping,yes,yes,Returns & exchanges not accepted. But please contact me if you have problems with your order.,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,10,https://i.etsystatic.com/23721895/r/il/714534/6923221725/il_794xN.6923221725_bwj2.jpg,True,"Etsy’s Picks are hand selected by our style experts to highlight items from shops that have shown quality, reliability and style.",21,129,0
List_10_minimalist_jar_candles_from_Etsy,SEO,1,9OZ Amber Jar Bulk Candles Wholesale Black Lid No Label 12 Pack Wholesale Luxury Salsa Jar Candles Vegan,75.0,,0.0,5 out of 5 stars,56,False,False,CandlebyUS,Dec 20-Jan 5,yes,yes,Returns & exchanges not accepted,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,3,https://i.etsystatic.com/34063910/r/il/21d63a/4482139539/il_794xN.4482139539_21io.jpg,True,"Our candle made from Soy wax is a 100% natural wax derived from the vegetable soybeans. Our candles are: 100% vegan, cruelty free, 100% cotton wick, CD-12. We used fragrances oil that is 100% free from phthalate, toxins, carcinogens and other hazardous chemicals commonly found in fragrance oils. Sometimes, and not always, Soy candles that are poured into glass may have areas where the wax appears not to be adhering to the glass. this is normal and is caused by temperature fluctuations which cause the wax to expand and contract.",90,533,0
List_10_minimalist_jar_candles_from_Etsy,SEO,2,"18 small beeswax taper candles (20 minute burntime,2in) with ceramic holder(1.5in)",23.0,,0.0,4.5 out of 5 stars,113,False,True,MeditationCandles,Arrives soon! Get it by Dec 19-26.,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value. Returns accepted within 30 days.","[""Credit Card"", ""PayPal"", ""Klarna""]",3,6,https://i.etsystatic.com/7008013/r/il/b3c937/4581365096/il_794xN.4581365096_lhq2.jpg,True,This listing is for a set of 20 small beeswax candles and a ceramic candle holder in a 4in x 2in x 1in box. The beeswax taper candles measure 2.5 inches tall and ¼-inch diameter. They burn for approximately 20 minutes and are made with 100% beeswax sourced from local Oregon beekeepers. They give off a honey smell when burned and have the wick is 100% cotton. The ceramic candle holder is locally handmade.,74,407,0
List_10_minimalist_jar_candles_from_Etsy,SEO,3,"Christmas Candles, Soy Candles Holiday Gift | Scented Candle Gift Stocking Stuffer | Secret Santa Gift | Christmas Present Ideas",10.8,18.0,0.4,5 out of 5 stars,211,False,True,VivaWorkshop,Get it by Dec 18-24,yes,yes,Returns accepted within 14 days,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,10,https://i.etsystatic.com/20459845/r/il/58e2b5/7457252409/il_794xN.7457252409_kqhg.jpg,True,"Brighten the holiday season with our soy wax candle, a perfect blend of modern design and festive fragrance. This holiday candle makes an ideal Christmas gift, whether as a candle gift for loved ones or a thoughtful hostess gift. With its soothing scent, it’s a delightful addition to Christmas stockings, a charming stocking stuffer, or a Secret Santa gift. Embrace the warmth of winter with our Christmas and winter candles, perfect for creating a cozy, festive atmosphere.

FRAGRANCE PROFILES:

✧ Apple Pie & Cinnamon: Warm and homey, with freshly baked apple pie and cinnamon.
✧ Pumpkin Spice: Cozy and nostalgic, a blend of cinnamon, nutmeg, and buttercream.
✧ Fallen Leaves: Crisp outdoor air with notes of cinnamon, apple, and pecan.
✧ Cozy Weather: Comforting blend of crisp apple, cinnamon, and pine.
✧ Campfire Nights: Magic of a campfire with marshmallow, oak, and smoke.


CANDLE DETAILS:

✧ 100% natural soy wax
✧ Reusable/recyclable glass Amber jar
✧ 4 oz jar burns for 25+ hours, 8 oz jar burns for 50+ hours
✧ Dimensions: 2.5” x 2” (4 oz) and 3.5” x 3” (8 oz)",183,1075,0
List_10_minimalist_jar_candles_from_Etsy,SEO,4,"Custom Candle, Blank Label Candle, Private Label Candle, Custom Logo, Personalized Candle, Gift for Her, Best Friend Gift, Funny Candles",9.0,15.0,0.4,5 out of 5 stars,270,False,True,OffColorCandles,Dec 18-23,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,5,https://i.etsystatic.com/50957275/r/il/7aa209/6432617103/il_794xN.6432617103_94a3.jpg,True,"Create the perfect ""say anything"" candle, an ideal birthday gift or bridesmaid proposal that adds a personal touch to any occasion.",21,131,2
List_10_minimalist_jar_candles_from_Etsy,SEO,5,"No Label Bulk Hand Poured Soy Wax Candle, Wholesale 9oz Salsa Jar Soy Candle with Black Lid, Soy Candles for Events, Gifts / 10 Counts",69.99,93.32,0.25,5 out of 5 stars,28,False,True,KozyGlowCandle,Arrives between Dec 24-27,yes,yes,Disliking a scent is not a valid reason for return—please try samples first. The link to purchase our sample can be found at the beginning of this description.,"[""Credit Card"", ""PayPal"", ""Etsy Gift Card""]",3,10,https://i.etsystatic.com/46699258/r/il/95a7b3/6910170738/il_794xN.6910170738_827r.jpg,True,"Stock up with this 10 count of bulk soy candles—hand-poured into 9oz salsa jars with sleek twisted type lids. Perfect for events, gifts, or wholesale needs. These no label candles are great for custom branding or personal use! You'll receive candles just like the ones pictured, ready for you to apply your own labels. If ordering multiple scents, we will make sure they're clearly separated within the box for easy identification.",71,431,0
List_10_minimalist_jar_candles_from_Etsy,SEO,6,100% Soy Candles,10.5,,0.0,5 out of 5 stars,5.5k,False,False,906CandleCo,Arrives soon! Get it by Dec 22-24,yes,yes,"Returns & exchanges not accepted, But please contact me if you have problems with your order","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,10,https://i.etsystatic.com/27982526/r/il/7543c8/3094371995/il_794xN.3094371995_jxuc.jpg,True,Made by 906CandleCo. We create soy candles in small batches using premium soy wax. All of our fragrance oils are phthalate-free.,21,128,0
